exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,attr_diff,sinc_diff,intel_diff,fun_diff,income_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq,match
0.6666666666666666,1,0.25,0.4666666666666667,0.5454545454545454,0.6680135768546953,0.3472222222222222,0.7171052631578947,0.5949879951980792,1.0,0.8181818181818182,0,0.015,0.42105263157894735,0.5,0.0,0
0.6666666666666666,1,0.3333333333333333,0.6333333333333333,0.2909090909090909,0.6571844189429449,0.26694444444444443,0.35157894736842105,0.6283013205282113,0.6666666666666666,0.5454545454545454,0,0.015,0.7894736842105263,0.5,0.0,0
0.6666666666666666,1,0.5416666666666666,0.43333333333333335,0.6181818181818182,0.8619686439308227,0.06944444444444445,0.6644736842105263,0.4749399759903961,0.7777777777777778,0.6363636363636364,0,0.0375,0.42105263157894735,0.5,0.0,1
0.6666666666666666,1,0.625,0.5,0.6181818181818182,1.0,0.09722222222222222,0.5328947368421053,0.5349639855942376,0.3333333333333333,0.2727272727272727,0,0.03625,0.42105263157894735,0.5,0.0,0
0.3333333333333333,0,0.5416666666666666,0.3,0.2909090909090909,0.5063843542912558,0.7638888888888888,0.48026315789473684,0.8050720288115246,0.4444444444444444,0.36363636363636365,0,0.0075,0.3684210526315789,0.3333333333333333,0.0,0
0.3333333333333333,0,0.4583333333333333,0.23333333333333334,0.4727272727272727,0.8942944884435106,0.5972222222222222,0.375,1.0,0.1111111111111111,0.09090909090909091,1,0.028749999999999998,0.05263157894736842,0.3333333333333333,0.0,0
0.3333333333333333,1,0.625,0.6666666666666666,0.6545454545454545,0.31242928721512847,0.7638888888888888,0.45394736842105265,0.7150360144057624,0.1111111111111111,0.09090909090909091,1,0.008749999999999999,0.15789473684210525,0.3333333333333333,0.0,0
0.3333333333333333,0,0.08333333333333333,0.5333333333333333,0.8,0.4094068207531922,0.4583333333333333,0.3223684210526316,1.0,0.0,0.0,1,0.0225,0.05263157894736842,0.3333333333333333,0.0,1
0.3333333333333333,0,0.16666666666666666,0.4,0.5818181818181818,0.44173266526588006,0.5416666666666666,0.45394736842105265,0.504951980792317,0.1111111111111111,0.09090909090909091,1,0.015,0.15789473684210525,0.3333333333333333,0.0,0
0.3333333333333333,0,0.4166666666666667,0.3,0.4727272727272727,0.781154032649103,0.6805555555555556,0.743421052631579,0.4749399759903961,0.2222222222222222,0.18181818181818182,0,0.01625,0.47368421052631576,0.3333333333333333,0.0,0
0.3333333333333333,0,0.3333333333333333,0.16666666666666666,0.509090909090909,0.5225472765475998,0.6805555555555556,0.6118421052631579,0.5349639855942376,0.7777777777777778,0.6363636363636364,0,0.00625,0.05263157894736842,0.3333333333333333,0.0,0
0.3333333333333333,0,0.5833333333333334,0.5333333333333333,0.6909090909090909,0.5117181186358494,0.5447222222222222,0.24631578947368418,0.5682773109243697,0.4444444444444444,0.36363636363636365,0,0.00625,0.42105263157894735,0.3333333333333333,0.0,0
0.3333333333333333,0,0.5416666666666666,0.6,0.43636363636363634,0.7165023436237272,0.6805555555555556,0.5592105263157895,0.4149159663865546,0.5555555555555556,0.45454545454545453,0,0.028749999999999998,0.05263157894736842,0.3333333333333333,0.0,1
0.3333333333333333,0,0.625,0.4666666666666667,0.509090909090909,1.0,0.6527777777777778,0.375,0.5949879951980792,0.1111111111111111,0.09090909090909091,0,0.027499999999999997,0.05263157894736842,0.3333333333333333,0.0,0
0.6666666666666666,0,0.7083333333333334,0.8,0.6545454545454545,0.5710360433166316,0.5138888888888888,0.6644736842105263,0.745048019207683,0.5555555555555556,0.45454545454545453,0,0.0075,0.42105263157894735,0.6666666666666666,0.0,0
0.6666666666666666,0,0.625,0.7333333333333333,0.4,0.9589461774688864,0.2916666666666667,0.45394736842105265,1.0,0.0,0.0,1,0.028749999999999998,0.10526315789473684,0.6666666666666666,0.0,0
0.6666666666666666,1,0.625,0.3,0.509090909090909,0.3770809762405043,0.5138888888888888,0.6381578947368421,0.6550120048019208,0.0,0.0,1,0.008749999999999999,0.21052631578947367,0.6666666666666666,0.0,0
0.6666666666666666,0,1.0,0.7,0.6545454545454545,0.47405850977856795,0.1527777777777778,0.506578947368421,1.0,0.1111111111111111,0.09090909090909091,1,0.0225,0.10526315789473684,0.6666666666666666,0.0,1
0.6666666666666666,0,0.9166666666666666,0.7,0.6545454545454545,0.5063843542912558,0.2916666666666667,0.6381578947368421,0.4449279711884754,0.2222222222222222,0.18181818181818182,1,0.015,0.21052631578947367,0.6666666666666666,0.0,0
0.6666666666666666,0,0.6666666666666666,0.6,0.4,0.8458057216744788,0.375,0.9276315789473685,0.4149159663865546,0.3333333333333333,0.2727272727272727,0,0.01625,0.5263157894736842,0.6666666666666666,0.0,0
0.6666666666666666,0,0.75,0.6666666666666666,0.6545454545454545,0.5871989655729756,0.4305555555555556,0.7960526315789473,0.4749399759903961,0.8888888888888888,0.7272727272727273,0,0.00625,0.10526315789473684,0.6666666666666666,0.0,0
0.6666666666666666,0,0.5,1.0,0.5454545454545454,0.5763698076612251,0.2947222222222222,0.43052631578947365,0.5082533013205282,0.5555555555555556,0.45454545454545453,0,0.00625,0.47368421052631576,0.6666666666666666,0.0,0
0.6666666666666666,0,0.625,0.7,0.8727272727272727,0.781154032649103,0.375,0.743421052631579,0.354891956782713,0.6666666666666666,0.5454545454545454,0,0.028749999999999998,0.10526315789473684,0.6666666666666666,0.0,1
0.6666666666666666,0,0.5416666666666666,0.43333333333333335,0.8,1.0,0.3472222222222222,0.45394736842105265,0.354891956782713,0.2222222222222222,0.18181818181818182,0,0.027499999999999997,0.10526315789473684,0.6666666666666666,0.0,0
0.5555555555555556,1,0.5833333333333334,0.6333333333333333,0.7636363636363637,0.45935025052529505,0.6577777777777778,0.6978947368421052,0.600390156062425,0.2222222222222222,0.18181818181818182,0,0.01625,0.3684210526315789,0.6666666666666666,0.0,0
0.5555555555555556,1,0.6666666666666666,0.5666666666666667,0.5818181818181818,0.8472603846775497,0.3244444444444444,0.54,1.0,0.3333333333333333,0.2727272727272727,0,0.0375,0.05263157894736842,0.6666666666666666,0.0,1
0.5555555555555556,0,0.5,0.3333333333333333,0.6909090909090909,0.2653951834491676,0.6577777777777778,0.671578947368421,0.5103541416566626,0.3333333333333333,0.2727272727272727,0,0.017499999999999998,0.15789473684210525,0.6666666666666666,0.0,1
0.5555555555555556,1,1.0,0.5333333333333333,0.7636363636363637,0.36237271698723134,0.2411111111111111,0.54,1.0,0.2222222222222222,0.18181818181818182,0,0.03125,0.05263157894736842,0.6666666666666666,0.0,1
0.5555555555555556,0,0.9583333333333334,0.4,0.6909090909090909,0.3946985614999192,0.43555555555555553,0.671578947368421,0.3002701080432172,0.1111111111111111,0.09090909090909091,0,0.02375,0.15789473684210525,0.6666666666666666,0.0,1
0.5555555555555556,1,0.7083333333333334,0.43333333333333335,0.43636363636363634,0.7341199288831421,0.4077777777777778,0.9610526315789475,0.27025810324129645,0.0,0.0,0,0.025,0.47368421052631576,0.6666666666666666,0.0,1
0.5555555555555556,1,0.7916666666666666,0.5,0.5454545454545454,0.47551317278163896,0.5744444444444444,0.8294736842105264,0.330282112845138,0.5555555555555556,0.45454545454545453,0,0.015,0.05263157894736842,0.6666666666666666,0.0,0
0.5555555555555556,1,0.5416666666666666,0.8666666666666667,0.43636363636363634,0.4646840148698885,0.43861111111111106,0.4639473684210526,0.36359543817527,0.2222222222222222,0.18181818181818182,0,0.015,0.42105263157894735,0.6666666666666666,0.0,1
0.5555555555555556,1,1.0,0.4666666666666667,0.9090909090909091,0.6988847583643122,0.4077777777777778,0.776842105263158,0.21023409363745488,0.3333333333333333,0.2727272727272727,0,0.0375,0.05263157894736842,0.6666666666666666,0.0,1
0.5555555555555556,1,0.9166666666666666,0.06666666666666667,0.7636363636363637,1.0,0.38,0.54,0.39030612244897955,0.1111111111111111,0.09090909090909091,0,0.03625,0.05263157894736842,0.6666666666666666,0.0,1
0.5555555555555556,0,0.4166666666666667,0.6333333333333333,0.5454545454545454,0.6356877323420075,0.375,0.5328947368421053,0.895108043217287,0.1111111111111111,0.09090909090909091,0,0.0225,0.3684210526315789,0.5,0.0,0
0.5555555555555556,0,0.6666666666666666,0.5666666666666667,0.2909090909090909,1.0,0.1527777777777778,0.3223684210526316,1.0,0.4444444444444444,0.36363636363636365,0,0.04375,0.05263157894736842,0.5,0.0,1
0.5555555555555556,0,0.3333333333333333,0.13333333333333333,0.4,0.44173266526588006,0.375,0.506578947368421,0.8050720288115246,0.4444444444444444,0.36363636363636365,0,0.02375,0.15789473684210525,0.5,0.0,1
0.5555555555555556,0,0.9583333333333334,0.4666666666666667,0.5454545454545454,0.5387101988039438,0.013888888888888888,0.375,1.0,0.3333333333333333,0.2727272727272727,0,0.0375,0.05263157894736842,0.5,0.0,1
0.5555555555555556,0,0.7916666666666666,0.4,0.5454545454545454,0.5710360433166316,0.1527777777777778,0.506578947368421,0.5949879951980792,0.2222222222222222,0.18181818181818182,0,0.03,0.15789473684210525,0.5,0.0,1
0.5555555555555556,0,0.5416666666666666,0.43333333333333335,0.2909090909090909,0.9104574106998545,0.2361111111111111,0.7960526315789473,0.5649759903961584,0.1111111111111111,0.09090909090909091,0,0.03125,0.47368421052631576,0.5,0.0,1
0.5555555555555556,0,0.625,0.5,0.4727272727272727,0.6518506545983513,0.2916666666666667,0.6644736842105263,0.625,0.4444444444444444,0.36363636363636365,0,0.021249999999999998,0.05263157894736842,0.5,0.0,1
0.5555555555555556,0,0.375,0.9333333333333333,0.43636363636363634,0.6410214966866009,0.15583333333333332,0.29894736842105263,0.6583133253301321,0.1111111111111111,0.09090909090909091,0,0.021249999999999998,0.42105263157894735,0.5,0.0,0
0.5555555555555556,0,1.0,0.5333333333333333,0.7636363636363637,0.8458057216744788,0.2361111111111111,0.6118421052631579,0.504951980792317,0.2222222222222222,0.18181818181818182,0,0.04375,0.05263157894736842,0.5,0.0,1
0.5555555555555556,0,1.0,0.4,0.8363636363636363,1.0,0.20833333333333334,0.3223684210526316,0.8050720288115246,0.2222222222222222,0.18181818181818182,0,0.042499999999999996,0.05263157894736842,0.5,0.0,0
0.6666666666666666,1,0.6666666666666666,0.23333333333333334,0.32727272727272727,0.5710360433166316,0.4583333333333333,0.4276315789473684,1.0,0.1111111111111111,0.09090909090909091,0,0.01625,0.5263157894736842,0.8333333333333334,0.0,0
0.6666666666666666,1,0.25,0.16666666666666666,0.21818181818181817,0.9589461774688864,0.3472222222222222,0.16447368421052633,1.0,0.4444444444444444,0.36363636363636365,0,0.0375,0.21052631578947367,0.8333333333333334,0.0,0
0.6666666666666666,0,0.75,0.26666666666666666,0.4,0.3770809762405043,0.4583333333333333,0.40131578947368424,1.0,0.4444444444444444,0.36363636363636365,0,0.017499999999999998,0.3157894736842105,0.8333333333333334,0.0,1
0.6666666666666666,1,0.4583333333333333,0.3333333333333333,0.5454545454545454,0.47405850977856795,0.20833333333333334,0.26973684210526316,1.0,0.3333333333333333,0.2727272727272727,0,0.03125,0.21052631578947367,0.8333333333333334,0.0,0
0.6666666666666666,0,0.2916666666666667,0.4,0.4,0.5063843542912558,0.2361111111111111,0.40131578947368424,0.895108043217287,0.2222222222222222,0.18181818181818182,0,0.02375,0.3157894736842105,0.8333333333333334,0.0,0
0.6666666666666666,1,0.5416666666666666,0.1,0.43636363636363634,0.8458057216744788,0.4305555555555556,0.6907894736842105,0.8650960384153662,0.1111111111111111,0.09090909090909091,0,0.025,0.631578947368421,0.8333333333333334,0.0,0
0.6666666666666666,1,0.375,0.23333333333333334,0.5454545454545454,0.5871989655729756,0.375,0.5592105263157895,0.9251200480192078,0.4444444444444444,0.36363636363636365,0,0.015,0.21052631578947367,0.8333333333333334,0.0,0
0.6666666666666666,1,0.7083333333333334,0.6666666666666666,0.5818181818181818,0.5763698076612251,0.23916666666666664,0.19368421052631576,0.9584333733493398,0.1111111111111111,0.09090909090909091,0,0.015,0.5789473684210527,0.8333333333333334,0.0,0
0.6666666666666666,1,0.25,0.26666666666666666,0.4,0.781154032649103,0.4305555555555556,0.506578947368421,0.8050720288115246,0.2222222222222222,0.18181818181818182,0,0.0375,0.21052631578947367,0.8333333333333334,0.0,1
0.6666666666666666,1,0.3333333333333333,0.4,0.5454545454545454,1.0,0.4027777777777778,0.16447368421052633,1.0,0.2222222222222222,0.18181818181818182,0,0.03625,0.21052631578947367,0.8333333333333334,0.0,0
0.6666666666666666,0,0.2916666666666667,0.6,0.8,0.5710360433166316,0.5972222222222222,0.506578947368421,0.504951980792317,0.6666666666666666,0.5454545454545454,0,0.00625,0.42105263157894735,0.6666666666666666,0.5,0
0.6666666666666666,1,0.5,0.43333333333333335,0.21818181818181817,1.0,0.4861111111111111,0.6381578947368421,0.5949879951980792,0.3333333333333333,0.2727272727272727,0,0.01,0.42105263157894735,0.6666666666666666,0.5,0
0.6666666666666666,1,0.7916666666666666,0.3,0.4,0.8619686439308227,0.2916666666666667,0.875,0.354891956782713,0.2222222222222222,0.18181818181818182,0,0.00625,0.7368421052631579,0.6666666666666666,0.5,0
0.6666666666666666,1,0.8333333333333334,0.43333333333333335,0.509090909090909,0.6356877323420075,0.5972222222222222,0.5328947368421053,0.625,0.4444444444444444,0.36363636363636365,0,0.00625,0.3684210526315789,0.6666666666666666,0.5,0
0.6666666666666666,1,0.375,0.4666666666666667,0.5454545454545454,0.6518506545983513,0.5416666666666666,0.5855263157894737,0.8650960384153662,0.6666666666666666,0.5454545454545454,0,0.01625,0.7368421052631579,0.6666666666666666,0.5,0
0.6666666666666666,0,0.5416666666666666,0.3,0.2909090909090909,0.5063843542912558,0.7638888888888888,0.48026315789473684,0.8050720288115246,0.4444444444444444,0.36363636363636365,0,0.0075,0.3684210526315789,0.6666666666666666,0.5,0
0.6666666666666666,0,0.7083333333333334,0.8,0.6545454545454545,0.5710360433166316,0.5138888888888888,0.6644736842105263,0.745048019207683,0.5555555555555556,0.45454545454545453,0,0.0075,0.42105263157894735,0.6666666666666666,0.5,0
0.6666666666666666,1,0.5833333333333334,0.6333333333333333,0.7636363636363637,0.45935025052529505,0.6577777777777778,0.6978947368421052,0.600390156062425,0.2222222222222222,0.18181818181818182,0,0.01625,0.3684210526315789,0.6666666666666666,0.5,0
0.6666666666666666,0,0.4166666666666667,0.6333333333333333,0.5454545454545454,0.6356877323420075,0.375,0.5328947368421053,0.895108043217287,0.1111111111111111,0.09090909090909091,0,0.0225,0.3684210526315789,0.6666666666666666,0.5,0
0.6666666666666666,1,0.6666666666666666,0.23333333333333334,0.32727272727272727,0.5710360433166316,0.4583333333333333,0.4276315789473684,1.0,0.1111111111111111,0.09090909090909091,0,0.01625,0.5263157894736842,0.6666666666666666,0.5,0
0.6666666666666666,0,0.2916666666666667,0.5333333333333333,0.4727272727272727,0.9589461774688864,0.4861111111111111,0.34868421052631576,1.0,0.1111111111111111,0.09090909090909091,0,0.027500000000000004,0.10526315789473684,0.0,0.0,0
0.6666666666666666,1,0.5,0.36666666666666664,0.5454545454545454,1.0,0.20833333333333334,0.48026315789473684,1.0,0.2222222222222222,0.18181818181818182,0,0.03125,0.10526315789473684,0.0,0.0,0
0.6666666666666666,1,0.625,0.16666666666666666,0.2909090909090909,1.0,0.2361111111111111,0.7697368421052632,0.895108043217287,0.3333333333333333,0.2727272727272727,0,0.027500000000000004,0.42105263157894735,0.0,0.0,0
0.6666666666666666,1,0.75,0.36666666666666664,0.4,1.0,0.4861111111111111,0.3223684210526316,1.0,0.1111111111111111,0.09090909090909091,1,0.027500000000000004,0.05263157894736842,0.0,0.0,0
0.6666666666666666,1,0.375,0.4,0.36363636363636365,1.0,0.1527777777777778,0.5328947368421053,1.0,0.1111111111111111,0.09090909090909091,1,0.0375,0.42105263157894735,0.0,0.0,0
0.6666666666666666,0,0.4583333333333333,0.23333333333333334,0.4727272727272727,0.8942944884435106,0.5972222222222222,0.375,1.0,0.1111111111111111,0.09090909090909091,1,0.028749999999999998,0.05263157894736842,0.0,0.0,0
0.6666666666666666,0,0.625,0.7333333333333333,0.4,0.9589461774688864,0.2916666666666667,0.45394736842105265,1.0,0.0,0.0,1,0.028749999999999998,0.10526315789473684,0.0,0.0,0
0.6666666666666666,1,0.6666666666666666,0.5666666666666667,0.5818181818181818,0.8472603846775497,0.3244444444444444,0.54,1.0,0.3333333333333333,0.2727272727272727,0,0.0375,0.05263157894736842,0.0,0.0,1
0.6666666666666666,0,0.6666666666666666,0.5666666666666667,0.2909090909090909,1.0,0.1527777777777778,0.3223684210526316,1.0,0.4444444444444444,0.36363636363636365,0,0.04375,0.05263157894736842,0.0,0.0,1
0.6666666666666666,1,0.25,0.16666666666666666,0.21818181818181817,0.9589461774688864,0.3472222222222222,0.16447368421052633,1.0,0.4444444444444444,0.36363636363636365,0,0.0375,0.21052631578947367,0.0,0.0,0
0.2222222222222222,1,0.375,0.5,0.5818181818181818,0.3770809762405043,0.5972222222222222,0.48026315789473684,0.4149159663865546,0.1111111111111111,0.09090909090909091,0,0.0075,0.21052631578947367,1.0,0.0,1
0.2222222222222222,0,0.4166666666666667,0.3333333333333333,0.6545454545454545,0.8458057216744788,0.375,0.6118421052631579,0.504951980792317,0.2222222222222222,0.18181818181818182,0,0.01125,0.21052631578947367,1.0,0.0,0
